strain_entity_id,outer_fold,control_type,seed,replicate,cosine_TRUE_control,embedding_displacement,l2_distance,fold_matched_lineage95_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000075,5,TIGHTBLOCK50,442,5,0.9771646857261658,0.02283531427383423,0.21370680630207062,True,False,False,False
STRAIN_000083,5,TIGHTBLOCK50,42,1,0.954197347164154,0.04580265283584595,0.3026636838912964,True,False,False,False
STRAIN_000083,5,TIGHTBLOCK50,142,2,0.9514123201370239,0.048587679862976074,0.3117295205593109,True,False,False,False
STRAIN_000083,5,TIGHTBLOCK50,242,3,0.893308162689209,0.10669183731079102,0.461934894323349,True,False,False,False
STRAIN_000083,5,TIGHTBLOCK50,342,4,0.9240990877151489,0.07590091228485107,0.3896175026893616,True,False,False,False
STRAIN_000083,5,TIGHTBLOCK50,442,5,0.9730581641197205,0.02694183588027954,0.2321288138628006,True,False,False,False
STRAIN_000086,5,TIGHTBLOCK50,42,1,0.99022376537323,0.00977623462677002,0.1398298293352127,True,False,False,False
STRAIN_000086,5,TIGHTBLOCK50,142,2,0.9925081729888916,0.0074918270111083984,0.122406966984272,True,False,False,False
STRAIN_000086,5,TIGHTBLOCK50,242,3,0.9878300428390503,0.012169957160949707,0.15601126849651337,True,False,False,False
STRAIN_000086,5,TIGHTBLOCK50,342,4,0.9951862692832947,0.004813730716705322,0.09811846166849136,True,False,False,False
STRAIN_000086,5,TIGHTBLOCK50,442,5,0.9932025074958801,0.006797492504119873,0.11659650504589081,True,False,False,False
STRAIN_000102,5,TIGHTBLOCK50,42,1,0.9873378276824951,0.012662172317504883,0.1591363400220871,True,False,False,False
STRAIN_000102,5,TIGHTBLOCK50,142,2,0.9868133664131165,0.013186633586883545,0.16239868104457855,True,False,False,False
STRAIN_000102,5,TIGHTBLOCK50,242,3,0.9877327680587769,0.012267231941223145,0.15663446485996246,True,False,False,False
STRAIN_000102,5,TIGHTBLOCK50,342,4,0.9884726405143738,0.01152735948562622,0.15183767676353455,True,False,False,False
STRAIN_000102,5,TIGHTBLOCK50,442,5,0.9875298738479614,0.012470126152038574,0.15792499482631683,True,False,False,False
STRAIN_000104,5,TIGHTBLOCK50,42,1,0.9913543462753296,0.00864565372467041,0.131496399641037,True,False,False,False
STRAIN_000104,5,TIGHTBLOCK50,142,2,0.9940032958984375,0.0059967041015625,0.1095140278339386,True,False,False,False
STRAIN_000104,5,TIGHTBLOCK50,242,3,0.9938873052597046,0.00611269474029541,0.1105685904622078,True,False,False,False
STRAIN_000104,5,TIGHTBLOCK50,342,4,0.9928305149078369,0.007169485092163086,0.11974497884511948,True,False,False,False
STRAIN_000104,5,TIGHTBLOCK50,442,5,0.992952823638916,0.007047176361083984,0.11871939897537231,True,False,False,False
STRAIN_000107,5,TIGHTBLOCK50,42,1,0.9907581210136414,0.009241878986358643,0.13595426082611084,True,False,False,False
STRAIN_000107,5,TIGHTBLOCK50,142,2,0.9907480478286743,0.009251952171325684,0.13602854311466217,True,False,False,False
STRAIN_000107,5,TIGHTBLOCK50,242,3,0.9910753965377808,0.008924603462219238,0.13360118865966797,True,False,False,False
STRAIN_000107,5,TIGHTBLOCK50,342,4,0.9895403385162354,0.010459661483764648,0.1446346491575241,True,False,False,False
STRAIN_000107,5,TIGHTBLOCK50,442,5,0.9924386739730835,0.007561326026916504,0.12297413498163223,True,False,False,False
