outer_fold,strain_entity_id,control_type,n_seeds,displacement_mean,displacement_median,displacement_sd
1,STRAIN_000571,GLOBAL_CONTIG,5,0.39051601886749265,0.3813598155975342,0.016467288620636716
1,STRAIN_000573,GLOBAL_CONTIG,5,0.37543936967849734,0.37416261434555054,0.019816061321177185
1,STRAIN_000574,GLOBAL_CONTIG,5,0.3203868389129639,0.32479333877563477,0.016456590964651033
1,STRAIN_000576,GLOBAL_CONTIG,5,0.37334226369857787,0.36349940299987793,0.04577075609996125
1,STRAIN_000579,GLOBAL_CONTIG,5,0.46935062408447265,0.4632642865180969,0.011065995439119916
1,STRAIN_000590,GLOBAL_CONTIG,5,0.42916078567504884,0.431240439414978,0.01817435970493108
1,STRAIN_000606,GLOBAL_CONTIG,5,0.449128246307373,0.441403865814209,0.02495893057241808
1,STRAIN_000608,GLOBAL_CONTIG,5,0.45005967617034914,0.46070289611816406,0.017322241191616326
1,STRAIN_000609,GLOBAL_CONTIG,5,0.47617374658584594,0.47385162115097046,0.009680969248104741
1,STRAIN_000610,GLOBAL_CONTIG,5,0.388520622253418,0.3913615345954895,0.008170104972195544
1,STRAIN_000611,GLOBAL_CONTIG,5,0.3827305555343628,0.38218778371810913,0.020458119830024775
1,STRAIN_000612,GLOBAL_CONTIG,5,0.39332491159439087,0.3926622271537781,0.017761320903222196
1,STRAIN_000616,GLOBAL_CONTIG,5,0.4301114916801453,0.42693912982940674,0.022108036482809252
1,STRAIN_000631,GLOBAL_CONTIG,5,0.3749492049217224,0.389400839805603,0.030605555137481075
1,STRAIN_000644,GLOBAL_CONTIG,5,0.4638121485710144,0.46458834409713745,0.008025518790386332
1,STRAIN_000646,GLOBAL_CONTIG,5,0.47425585985183716,0.475127637386322,0.006521294932545087
1,STRAIN_000656,GLOBAL_CONTIG,5,0.37825933694839475,0.3700532913208008,0.02028012897283698
1,STRAIN_000660,GLOBAL_CONTIG,5,0.44349064826965334,0.43534040451049805,0.017991966666417957
1,STRAIN_000662,GLOBAL_CONTIG,5,0.4292185306549072,0.4305357336997986,0.02143108629561912
1,STRAIN_000673,GLOBAL_CONTIG,5,0.36318225860595704,0.36633574962615967,0.011085635731879378
1,STRAIN_000676,GLOBAL_CONTIG,5,0.3060860872268677,0.2980707883834839,0.0170648645815418
1,STRAIN_000679,GLOBAL_CONTIG,5,0.47383481860160825,0.4661790132522583,0.036409241080353746
1,STRAIN_000682,GLOBAL_CONTIG,5,0.3781593918800354,0.38782060146331787,0.022016357656414045
1,STRAIN_000684,GLOBAL_CONTIG,5,0.46569243669509885,0.47143709659576416,0.016720831464449526
1,STRAIN_000686,GLOBAL_CONTIG,5,0.4606873393058777,0.4581260681152344,0.015238500157922902
1,STRAIN_000691,GLOBAL_CONTIG,5,0.4564043641090393,0.45729994773864746,0.02300357900031401
1,STRAIN_000694,GLOBAL_CONTIG,5,0.4732266902923584,0.47396981716156006,0.008635716016043429
1,STRAIN_000701,GLOBAL_CONTIG,5,0.47882694005966187,0.476129412651062,0.015116602741531801
1,STRAIN_000712,GLOBAL_CONTIG,5,0.4827000856399536,0.47429436445236206,0.017032109376524926
1,STRAIN_000714,GLOBAL_CONTIG,5,0.3292020320892334,0.32739222049713135,0.009820132616108097
1,STRAIN_000716,GLOBAL_CONTIG,5,0.3838050842285156,0.39137887954711914,0.016488404928929026
1,STRAIN_000722,GLOBAL_CONTIG,5,0.46031851768493653,0.46370524168014526,0.018965490147684835
1,STRAIN_000724,GLOBAL_CONTIG,5,0.4477265954017639,0.46199214458465576,0.025921256055204015
1,STRAIN_000727,GLOBAL_CONTIG,5,0.47821428775787356,0.48741763830184937,0.019490562198030238
1,STRAIN_000731,GLOBAL_CONTIG,5,0.4342805862426758,0.43334054946899414,0.018048143506074674
1,STRAIN_000734,GLOBAL_CONTIG,5,0.46645411252975466,0.46591371297836304,0.013858781987692389
1,STRAIN_000739,GLOBAL_CONTIG,5,0.4875004649162292,0.4885522127151489,0.02265174107470738
1,STRAIN_000742,GLOBAL_CONTIG,5,0.3693847060203552,0.37095606327056885,0.0226674483885336
1,STRAIN_000746,GLOBAL_CONTIG,5,0.4012359857559204,0.40322959423065186,0.014459515778738012
1,STRAIN_000753,GLOBAL_CONTIG,5,0.36241676807403567,0.36514461040496826,0.013627712168920638
1,STRAIN_000759,GLOBAL_CONTIG,5,0.3616399049758911,0.36559784412384033,0.01511795598377697
1,STRAIN_000760,GLOBAL_CONTIG,5,0.4725607752799988,0.4724046587944031,0.002225956793252052
1,STRAIN_000763,GLOBAL_CONTIG,5,0.3907816171646118,0.345369815826416,0.09882912837233657
1,STRAIN_000765,GLOBAL_CONTIG,5,0.5143745541572571,0.504203200340271,0.02393502293378539
1,STRAIN_000781,GLOBAL_CONTIG,5,0.3275042295455933,0.3307756185531616,0.005376536040727403
1,STRAIN_000786,GLOBAL_CONTIG,5,0.4161108732223511,0.4162459373474121,0.01746780583175944
1,STRAIN_000788,GLOBAL_CONTIG,5,0.39086079597473145,0.38653504848480225,0.01587069091720683
1,STRAIN_000789,GLOBAL_CONTIG,5,0.4304085373878479,0.4303135871887207,0.025501513566166156
1,STRAIN_000790,GLOBAL_CONTIG,5,0.37185138463974,0.36896032094955444,0.020093612389250684
1,STRAIN_000798,GLOBAL_CONTIG,5,0.4543733477592468,0.4513353705406189,0.02089263419164386
1,STRAIN_000799,GLOBAL_CONTIG,5,0.40776116847991944,0.3926405906677246,0.03980499542546684
1,STRAIN_000804,GLOBAL_CONTIG,5,0.34468263387680054,0.34505409002304077,0.014211322178224954
1,STRAIN_000805,GLOBAL_CONTIG,5,0.44553937911987307,0.4328160285949707,0.02228194361899627
1,STRAIN_000810,GLOBAL_CONTIG,5,0.4580796241760254,0.46174299716949463,0.014471495791683555
1,STRAIN_000816,GLOBAL_CONTIG,5,0.4833878934383392,0.4797269105911255,0.019190675726486032
1,STRAIN_000817,GLOBAL_CONTIG,5,0.4767949223518372,0.47843414545059204,0.01204077455221933
1,STRAIN_000822,GLOBAL_CONTIG,5,0.3052940368652344,0.29726743698120117,0.01945251480918189
1,STRAIN_000829,GLOBAL_CONTIG,5,0.33204624652862547,0.323231041431427,0.024568168700396884
1,STRAIN_000838,GLOBAL_CONTIG,5,0.3997956275939941,0.3926030397415161,0.0155068857025624
1,STRAIN_000845,GLOBAL_CONTIG,5,0.333455753326416,0.32629239559173584,0.02050733116941723
1,STRAIN_000846,GLOBAL_CONTIG,5,0.4607428312301636,0.4526180028915405,0.017262144020527656
1,STRAIN_000849,GLOBAL_CONTIG,5,0.46580612659454346,0.4666375517845154,0.014104293380301433
1,STRAIN_000851,GLOBAL_CONTIG,5,0.3162675976753235,0.30718934535980225,0.015696949006335698
1,STRAIN_000854,GLOBAL_CONTIG,5,0.3666389465332031,0.366274893283844,0.016014387513879777
1,STRAIN_000862,GLOBAL_CONTIG,5,0.4622506260871887,0.46027326583862305,0.0074257351157374415
1,STRAIN_000864,GLOBAL_CONTIG,5,0.47414294481277464,0.4752424359321594,0.013503841397553151
1,STRAIN_000865,GLOBAL_CONTIG,5,0.4815767049789429,0.4854913353919983,0.014243497494893316
1,STRAIN_000867,GLOBAL_CONTIG,5,0.5160987794399261,0.5074605345726013,0.018303729795766863
1,STRAIN_000876,GLOBAL_CONTIG,5,0.38386950492858884,0.37894970178604126,0.012119292843278385
1,STRAIN_000877,GLOBAL_CONTIG,5,0.48252894878387453,0.48737847805023193,0.02144146071394761
1,STRAIN_000888,GLOBAL_CONTIG,5,0.46481368541717527,0.4676057696342468,0.016956035397039496
1,STRAIN_000899,GLOBAL_CONTIG,5,0.47612318992614744,0.4734545350074768,0.010134984711517888
1,STRAIN_000913,GLOBAL_CONTIG,5,0.45848965644836426,0.45449602603912354,0.012835231042744517
1,STRAIN_000917,GLOBAL_CONTIG,5,0.3799911141395569,0.3754792809486389,0.014226120123616985
1,STRAIN_000920,GLOBAL_CONTIG,5,0.48770641088485717,0.4848668575286865,0.007682994890032552
1,STRAIN_000924,GLOBAL_CONTIG,5,0.4649508476257324,0.46600401401519775,0.011007535908748584
1,STRAIN_000936,GLOBAL_CONTIG,5,0.46511906385421753,0.4741708040237427,0.021635489923500773
1,STRAIN_000937,GLOBAL_CONTIG,5,0.47580482959747317,0.48095566034317017,0.017810643240118513
1,STRAIN_000949,GLOBAL_CONTIG,5,0.45221781730651855,0.4512345790863037,0.02034222254770103
1,STRAIN_000955,GLOBAL_CONTIG,5,0.3823849081993103,0.38402342796325684,0.03353561424953461
1,STRAIN_000967,GLOBAL_CONTIG,5,0.31100509166717527,0.3218952417373657,0.028819374041926044
1,STRAIN_000970,GLOBAL_CONTIG,5,0.34702308177948,0.33827441930770874,0.022750145392030807
1,STRAIN_000975,GLOBAL_CONTIG,5,0.20266211032867432,0.23758870363235474,0.0685887041253897
1,STRAIN_000991,GLOBAL_CONTIG,5,0.4656001329421997,0.46749794483184814,0.010866290331097723
1,STRAIN_000993,GLOBAL_CONTIG,5,0.44004498720169066,0.44336462020874023,0.02157179770126674
1,STRAIN_000994,GLOBAL_CONTIG,5,0.4074712634086609,0.405592143535614,0.012000703233732809
1,STRAIN_001006,GLOBAL_CONTIG,5,0.3576742887496948,0.36059868335723877,0.021647283126684812
1,STRAIN_001007,GLOBAL_CONTIG,5,0.3898746371269226,0.3795769214630127,0.0311331060917795
1,STRAIN_001009,GLOBAL_CONTIG,5,0.4574177861213684,0.45797693729400635,0.012877127749936776
1,STRAIN_001013,GLOBAL_CONTIG,5,0.42564949989318845,0.4313167929649353,0.018886978333529026
1,STRAIN_001019,GLOBAL_CONTIG,5,0.3120622992515564,0.30892062187194824,0.014508182634534338
1,STRAIN_001021,GLOBAL_CONTIG,5,0.4741379976272583,0.4690546989440918,0.017477893452143515
2,STRAIN_000025,LOCAL_W10,5,0.06420269012451171,0.06423938274383545,0.005310132392622927
2,STRAIN_000026,LOCAL_W10,5,0.06301748752593994,0.061078786849975586,0.00610796314789201
2,STRAIN_000027,LOCAL_W10,5,0.057844686508178714,0.0601046085357666,0.007147382726682822
2,STRAIN_000045,LOCAL_W10,5,0.06175085306167603,0.05862081050872803,0.007354495012907797
2,STRAIN_000046,LOCAL_W10,5,0.06198996305465698,0.06275999546051025,0.0029807690351563
2,STRAIN_000047,LOCAL_W10,5,0.06271599531173706,0.06305515766143799,0.0028054277087772154
2,STRAIN_000049,LOCAL_W10,5,0.05883007049560547,0.059300780296325684,0.001936318154042357
2,STRAIN_000050,LOCAL_W10,5,0.06462341547012329,0.06340432167053223,0.0058388092922624394
2,STRAIN_000051,LOCAL_W10,5,0.070095694065094,0.06889998912811279,0.005199730039033689
2,STRAIN_000052,LOCAL_W10,5,0.06405744552612305,0.06275606155395508,0.0034647934855921566
2,STRAIN_000053,LOCAL_W10,5,0.0621917724609375,0.06298458576202393,0.0031879507898539255
2,STRAIN_000054,LOCAL_W10,5,0.061376953125,0.061572253704071045,0.005571646884001782
2,STRAIN_000055,LOCAL_W10,5,0.06616044044494629,0.06445401906967163,0.005623406113198642
2,STRAIN_000060,LOCAL_W10,5,0.05546344518661499,0.05405545234680176,0.003469055752520252
2,STRAIN_000066,LOCAL_W10,5,0.05996776819229126,0.06255888938903809,0.004856620350726103
2,STRAIN_000073,LOCAL_W10,5,0.07767434120178222,0.0778433084487915,0.020174696925695512
2,STRAIN_000078,LOCAL_W10,5,0.06836452484130859,0.06799191236495972,0.008416256859740784
2,STRAIN_000100,LOCAL_W10,5,0.05893934965133667,0.05903393030166626,0.0035375326875374414
2,STRAIN_000101,LOCAL_W10,5,0.06290459632873535,0.0641372799873352,0.006467050868439416
2,STRAIN_000109,LOCAL_W10,5,0.06407480239868164,0.06459754705429077,0.003121575417177902
2,STRAIN_000126,LOCAL_W10,5,0.07801507711410523,0.07671308517456055,0.010503389869356377
2,STRAIN_000128,LOCAL_W10,5,0.048004651069641115,0.04850971698760986,0.0021636102222421885
2,STRAIN_000136,LOCAL_W10,5,0.02900378704071045,0.02962672710418701,0.0021000535111426236
2,STRAIN_000137,LOCAL_W10,5,0.06111011505126953,0.06521141529083252,0.00758390840399425
2,STRAIN_000138,LOCAL_W10,5,0.06567009687423705,0.06549829244613647,0.003731372413369842
2,STRAIN_000139,LOCAL_W10,5,0.05719113349914551,0.05595088005065918,0.007403559323017661
2,STRAIN_000140,LOCAL_W10,5,0.06900967359542846,0.06926834583282471,0.004485679985297647
2,STRAIN_000141,LOCAL_W10,5,0.02630624771118164,0.02671116590499878,0.003050729113128546
2,STRAIN_000144,LOCAL_W10,5,0.06345226764678955,0.06220293045043945,0.005726282854818332
2,STRAIN_000145,LOCAL_W10,5,0.06173529624938965,0.061437368392944336,0.0023264789997537393
2,STRAIN_000156,LOCAL_W10,5,0.06570518016815186,0.06510865688323975,0.010823663780262184
2,STRAIN_000160,LOCAL_W10,5,0.01940772533416748,0.019213199615478516,0.0008709658161730879
2,STRAIN_000171,LOCAL_W10,5,0.06153688430786133,0.06244373321533203,0.006592904758741986
2,STRAIN_000176,LOCAL_W10,5,0.06721665859222412,0.06862843036651611,0.004428143972640296
2,STRAIN_000179,LOCAL_W10,5,0.06615402698516845,0.06549656391143799,0.0019256287412312177
2,STRAIN_000195,LOCAL_W10,5,0.02987428903579712,0.029442429542541504,0.002500024128037904
2,STRAIN_000200,LOCAL_W10,5,0.06435434818267823,0.06464439630508423,0.006408054322696218
2,STRAIN_000201,LOCAL_W10,5,0.06319494247436523,0.06448918581008911,0.006644162677606059
2,STRAIN_000204,LOCAL_W10,5,0.06582431793212891,0.06900858879089355,0.00542831515035311
2,STRAIN_000205,LOCAL_W10,5,0.06049766540527344,0.06040060520172119,0.00590602795561331
2,STRAIN_000206,LOCAL_W10,5,0.06612725257873535,0.06599032878875732,0.007668704091310815
2,STRAIN_000210,LOCAL_W10,5,0.05598714351654053,0.057349979877471924,0.004388159887551417
2,STRAIN_000212,LOCAL_W10,5,0.06490269899368287,0.0642998218536377,0.005985289121627611
2,STRAIN_000213,LOCAL_W10,5,0.07301477193832398,0.07251358032226562,0.006333347321976948
2,STRAIN_000220,LOCAL_W10,5,0.05706366300582886,0.05545848608016968,0.009295487593925065
2,STRAIN_000222,LOCAL_W10,5,0.0590751051902771,0.058423399925231934,0.008993679154097208
2,STRAIN_000223,LOCAL_W10,5,0.05570186376571655,0.05456668138504028,0.0026584122407649455
2,STRAIN_000225,LOCAL_W10,5,0.05702863931655884,0.05561530590057373,0.006683556959176082
2,STRAIN_000226,LOCAL_W10,5,0.06691721677780152,0.06878584623336792,0.005365055463688417
2,STRAIN_000227,LOCAL_W10,5,0.06952866315841674,0.072395920753479,0.008730803721793084
2,STRAIN_000232,LOCAL_W10,5,0.07748019695281982,0.07722657918930054,0.02565577638692919
2,STRAIN_000242,LOCAL_W10,5,0.06932965517044068,0.07144665718078613,0.006531178927002719
2,STRAIN_000246,LOCAL_W10,5,0.06110869646072388,0.05951535701751709,0.005462878691651288
2,STRAIN_000247,LOCAL_W10,5,0.07593309879302979,0.07339704036712646,0.00523653654826492
2,STRAIN_000253,LOCAL_W10,5,0.07365787029266357,0.07679277658462524,0.007192954409050503
2,STRAIN_000258,LOCAL_W10,5,0.059363019466400144,0.0546453595161438,0.009426707206190526
2,STRAIN_000262,LOCAL_W10,5,0.0633690595626831,0.06293380260467529,0.0032108567652146596
2,STRAIN_000264,LOCAL_W10,5,0.06323409080505371,0.061665356159210205,0.005270402405575295
2,STRAIN_000272,LOCAL_W10,5,0.06686372756958008,0.06670832633972168,0.002945763140624166
2,STRAIN_000275,LOCAL_W10,5,0.07147456407546997,0.06994986534118652,0.0032586109148818707
2,STRAIN_000279,LOCAL_W10,5,0.06152819395065308,0.06211650371551514,0.007693461631745549
2,STRAIN_000280,LOCAL_W10,5,0.05463950634002686,0.05421769618988037,0.014347146910560195
2,STRAIN_000282,LOCAL_W10,5,0.06122183799743652,0.05944061279296875,0.006244560783785078
2,STRAIN_000291,LOCAL_W10,5,0.06023563146591186,0.05765688419342041,0.00586196398263103
2,STRAIN_000292,LOCAL_W10,5,0.06617497205734253,0.0653541088104248,0.0037263809010552014
2,STRAIN_000294,LOCAL_W10,5,0.05983361005783081,0.05878782272338867,0.0032823613376161942
2,STRAIN_000300,LOCAL_W10,5,0.07401419878005981,0.07236158847808838,0.008002505514402621
2,STRAIN_000306,LOCAL_W10,5,0.05291594266891479,0.05123418569564819,0.003887350636795784
2,STRAIN_000309,LOCAL_W10,5,0.05919826030731201,0.05925107002258301,0.007761883510498646
2,STRAIN_000310,LOCAL_W10,5,0.06050064563751221,0.06141793727874756,0.00749636193909376
2,STRAIN_000313,LOCAL_W10,5,0.05980265140533447,0.05900996923446655,0.009739242019999048
2,STRAIN_000315,LOCAL_W10,5,0.06769540309906005,0.06614100933074951,0.0036570407444970632
2,STRAIN_000316,LOCAL_W10,5,0.06416425704956055,0.0641944408416748,0.0012494362535944033
2,STRAIN_000319,LOCAL_W10,5,0.051744282245635986,0.053740859031677246,0.004474003437600645
2,STRAIN_000320,LOCAL_W10,5,0.06475828886032105,0.06443464756011963,0.0024486416127558123
2,STRAIN_000344,LOCAL_W10,5,0.0661350131034851,0.06371015310287476,0.005025636815742512
2,STRAIN_000351,LOCAL_W10,5,0.049066340923309325,0.04939579963684082,0.005198137355596205
2,STRAIN_000356,LOCAL_W10,5,0.05568993091583252,0.0556640625,0.008699677757648076
2,STRAIN_000360,LOCAL_W10,5,0.05239813327789307,0.05396378040313721,0.006222983237003983
2,STRAIN_000361,LOCAL_W10,5,0.05877264738082886,0.060761094093322754,0.0064230457001156855
2,STRAIN_000363,LOCAL_W10,5,0.06605621576309204,0.06781607866287231,0.004543547777630052
2,STRAIN_000366,LOCAL_W10,5,0.06302990913391113,0.0651206374168396,0.007037240608127966
2,STRAIN_000377,LOCAL_W10,5,0.06175919771194458,0.061597228050231934,0.009282933587488931
2,STRAIN_000378,LOCAL_W10,5,0.05634241104125977,0.05612313747406006,0.004008495867800612
2,STRAIN_000386,LOCAL_W10,5,0.06052390336990356,0.06114065647125244,0.0034685143157695392
2,STRAIN_000391,LOCAL_W10,5,0.058439016342163086,0.058491289615631104,0.003506212263998008
2,STRAIN_000402,LOCAL_W10,5,0.032859635353088376,0.032522618770599365,0.0018512760815188138
2,STRAIN_000407,LOCAL_W10,5,0.06687499284744262,0.0659186840057373,0.005362988311329963
2,STRAIN_000413,LOCAL_W10,5,0.06326800584793091,0.06341171264648438,0.0017275309967966946
2,STRAIN_000415,LOCAL_W10,5,0.07159782648086548,0.06952542066574097,0.0050963480243525735
2,STRAIN_000421,LOCAL_W10,5,0.07239996194839478,0.07285726070404053,0.009171281840128734
2,STRAIN_000424,LOCAL_W10,5,0.061963653564453124,0.0632663369178772,0.0070188973850211864
2,STRAIN_000425,LOCAL_W10,5,0.060584867000579835,0.059717416763305664,0.004623846560659289
2,STRAIN_000427,LOCAL_W10,5,0.06616777181625366,0.06538152694702148,0.006048476087771707
2,STRAIN_000434,LOCAL_W10,5,0.05836796760559082,0.057724952697753906,0.0034522976121688833
2,STRAIN_000439,LOCAL_W10,5,0.0703787088394165,0.06928902864456177,0.004507291378726948
2,STRAIN_000446,LOCAL_W10,5,0.06139473915100098,0.0612943172454834,0.004225589577549456
2,STRAIN_000449,LOCAL_W10,5,0.05921328067779541,0.05856192111968994,0.004303709208453871
2,STRAIN_000450,LOCAL_W10,5,0.05391546487808228,0.053289830684661865,0.006337285448892389
2,STRAIN_000466,LOCAL_W10,5,0.07221359014511108,0.07468074560165405,0.005189610566324713
2,STRAIN_000473,LOCAL_W10,5,0.06673494577407837,0.06463783979415894,0.0062578254578665605
2,STRAIN_000474,LOCAL_W10,5,0.057775688171386716,0.05795764923095703,0.004241359293311579
2,STRAIN_000485,LOCAL_W10,5,0.07209584712982178,0.0739101767539978,0.006197869638187503
2,STRAIN_000491,LOCAL_W10,5,0.0565171480178833,0.053142666816711426,0.007040267786644543
2,STRAIN_000514,LOCAL_W10,5,0.06830198764801025,0.06745606660842896,0.004370969223598206
2,STRAIN_000546,LOCAL_W10,5,0.06244285106658935,0.06144881248474121,0.0020518424231031587
2,STRAIN_000551,LOCAL_W10,5,0.06424616575241089,0.06827515363693237,0.007679088490242954
2,STRAIN_000553,LOCAL_W10,5,0.06305654048919677,0.06427609920501709,0.009606857095106907
2,STRAIN_000557,LOCAL_W10,5,0.06657871007919311,0.06315958499908447,0.008814108400122927
2,STRAIN_000558,LOCAL_W10,5,0.07123557329177857,0.0697782039642334,0.003897938310196862
2,STRAIN_000577,LOCAL_W10,5,0.05929666757583618,0.05985593795776367,0.005875099815582186
2,STRAIN_000578,LOCAL_W10,5,0.06055247783660889,0.05988872051239014,0.002061927260800597
2,STRAIN_000582,LOCAL_W10,5,0.06332285404205322,0.06348526477813721,0.003426790045213903
2,STRAIN_000585,LOCAL_W10,5,0.06150450706481934,0.06179070472717285,0.0025504382559163007
2,STRAIN_000587,LOCAL_W10,5,0.05902930498123169,0.058668315410614014,0.002354207395053921
2,STRAIN_000591,LOCAL_W10,5,0.06646389961242676,0.06666254997253418,0.003026713867922691
2,STRAIN_000595,LOCAL_W10,5,0.05653059482574463,0.057584524154663086,0.007817828429055793
2,STRAIN_000596,LOCAL_W10,5,0.06401252746582031,0.06107145547866821,0.0074490092081938705
2,STRAIN_000598,LOCAL_W10,5,0.06234579086303711,0.06256276369094849,0.0029727699850206958
2,STRAIN_000604,LOCAL_W10,5,0.04886120557785034,0.0506819486618042,0.00539524935752636
2,STRAIN_000615,LOCAL_W10,5,0.058405745029449466,0.05659520626068115,0.003264384621026781
2,STRAIN_000626,LOCAL_W10,5,0.056139445304870604,0.058441102504730225,0.004491361302439937
2,STRAIN_000627,LOCAL_W10,5,0.07318246364593506,0.07215070724487305,0.005845663262303443
2,STRAIN_000634,LOCAL_W10,5,0.0621687650680542,0.062471747398376465,0.0025290906358983556
2,STRAIN_000637,LOCAL_W10,5,0.05555146932601929,0.055659472942352295,0.005517748996074606
2,STRAIN_000639,LOCAL_W10,5,0.06992604732513427,0.06789785623550415,0.006902072423955406
2,STRAIN_000642,LOCAL_W10,5,0.0674178957939148,0.06865513324737549,0.002758631860480404
2,STRAIN_000643,LOCAL_W10,5,0.059227156639099124,0.058679938316345215,0.0051533308865418966
2,STRAIN_000647,LOCAL_W10,5,0.07474251985549926,0.07304072380065918,0.006136601536842819
2,STRAIN_000651,LOCAL_W10,5,0.06694337129592895,0.06703603267669678,0.007449532175637796
2,STRAIN_000658,LOCAL_W10,5,0.06395605802536011,0.062450945377349854,0.005223108160527689
2,STRAIN_000665,LOCAL_W10,5,0.07111572027206421,0.07313787937164307,0.009718428755289388
2,STRAIN_000675,LOCAL_W10,5,0.063079833984375,0.06407499313354492,0.0032436669296760207
2,STRAIN_000681,LOCAL_W10,5,0.06282391548156738,0.06133544445037842,0.010964947779039712
2,STRAIN_000696,LOCAL_W10,5,0.05262522697448731,0.05379360914230347,0.004479764395607629
2,STRAIN_000702,LOCAL_W10,5,0.07508651018142701,0.07246267795562744,0.009903167912728697
2,STRAIN_000713,LOCAL_W10,5,0.06555352210998536,0.06508296728134155,0.003899010060332858
2,STRAIN_000719,LOCAL_W10,5,0.06941275596618653,0.07045304775238037,0.005757262078501789
2,STRAIN_000728,LOCAL_W10,5,0.060275721549987796,0.05932295322418213,0.005128945630651519
2,STRAIN_000729,LOCAL_W10,5,0.05681456327438354,0.05950212478637695,0.007303943399698793
2,STRAIN_000735,LOCAL_W10,5,0.05590927600860596,0.05762040615081787,0.004516749144039927
2,STRAIN_000737,LOCAL_W10,5,0.05406792163848877,0.05223566293716431,0.004976508121620603
2,STRAIN_000743,LOCAL_W10,5,0.053443741798400876,0.05404531955718994,0.0035310207827582802
2,STRAIN_000744,LOCAL_W10,5,0.056843113899230954,0.059222519397735596,0.006436997368970827
2,STRAIN_000745,LOCAL_W10,5,0.05647156238555908,0.05922877788543701,0.0067218917970734374
2,STRAIN_000756,LOCAL_W10,5,0.06768923997879028,0.06896156072616577,0.0038464828823566604
2,STRAIN_000761,LOCAL_W10,5,0.07091734409332276,0.0715835690498352,0.008422215185168088
2,STRAIN_000762,LOCAL_W10,5,0.05727168321609497,0.05358606576919556,0.007123408222850204
2,STRAIN_000766,LOCAL_W10,5,0.05259560346603394,0.05518794059753418,0.018629586249230345
2,STRAIN_000768,LOCAL_W10,5,0.06073601245880127,0.05952996015548706,0.004501995403182506
2,STRAIN_000780,LOCAL_W10,5,0.05345780849456787,0.053448379039764404,0.0035053130505082364
2,STRAIN_000783,LOCAL_W10,5,0.06019978523254395,0.059382617473602295,0.005110756153876665
2,STRAIN_000785,LOCAL_W10,5,0.06460787057876587,0.06381583213806152,0.0036995286228228915
2,STRAIN_000794,LOCAL_W10,5,0.06937891244888306,0.06950920820236206,0.004797865323841719
2,STRAIN_000796,LOCAL_W10,5,0.06936444044113159,0.06845927238464355,0.004850038028729409
2,STRAIN_000803,LOCAL_W10,5,0.06943713426589966,0.07143908739089966,0.004312185547366469
2,STRAIN_000806,LOCAL_W10,5,0.05757142305374145,0.06107831001281738,0.006079934670071945
2,STRAIN_000812,LOCAL_W10,5,0.07718253135681152,0.0771036148071289,0.0037952823003640787
2,STRAIN_000818,LOCAL_W10,5,0.06874401569366455,0.06403392553329468,0.015695772680219672
2,STRAIN_000834,LOCAL_W10,5,0.05928499698638916,0.05833834409713745,0.009492046161889688
2,STRAIN_000840,LOCAL_W10,5,0.06825175285339355,0.06775236129760742,0.003448622292513731
2,STRAIN_000855,LOCAL_W10,5,0.07464189529418945,0.07298052310943604,0.00562189219410796
2,STRAIN_000856,LOCAL_W10,5,0.05762158632278443,0.0547674298286438,0.009775002436132062
2,STRAIN_000857,LOCAL_W10,5,0.06404672861099243,0.06507456302642822,0.005025254222188134
2,STRAIN_000859,LOCAL_W10,5,0.06714690923690796,0.06626254320144653,0.0027936756971333352
2,STRAIN_000866,LOCAL_W10,5,0.055232810974121097,0.05465513467788696,0.0036930532985221514
2,STRAIN_000869,LOCAL_W10,5,0.06848360300064087,0.06750231981277466,0.0038235661750968906
2,STRAIN_000874,LOCAL_W10,5,0.05379953384399414,0.05308520793914795,0.0028478607352100216
2,STRAIN_000881,LOCAL_W10,5,0.06200718879699707,0.06160932779312134,0.002232051695303711
2,STRAIN_000882,LOCAL_W10,5,0.06633588075637817,0.06650811433792114,0.002330569567034016
2,STRAIN_000883,LOCAL_W10,5,0.06851956844329835,0.06667006015777588,0.005416723343450679
2,STRAIN_000893,LOCAL_W10,5,0.06672027111053466,0.06854629516601562,0.007575028249011783
2,STRAIN_000900,LOCAL_W10,5,0.06408524513244629,0.06227046251296997,0.007946438880779415
2,STRAIN_000903,LOCAL_W10,5,0.07407594919204712,0.07333403825759888,0.007264515709628297
2,STRAIN_000904,LOCAL_W10,5,0.07471293210983276,0.07503437995910645,0.0025282200762809185
2,STRAIN_000905,LOCAL_W10,5,0.07468894720077515,0.07448804378509521,0.005188836189313581
2,STRAIN_000909,LOCAL_W10,5,0.06927496194839478,0.06916409730911255,0.005332119609979779
2,STRAIN_000912,LOCAL_W10,5,0.0506453275680542,0.04762852191925049,0.007445408330007625
2,STRAIN_000919,LOCAL_W10,5,0.06388999223709106,0.06473082304000854,0.005301523603378767
2,STRAIN_000929,LOCAL_W10,5,0.05759671926498413,0.05837064981460571,0.006568040056770626
2,STRAIN_000935,LOCAL_W10,5,0.06344919204711914,0.06341415643692017,0.0021758888527135456
2,STRAIN_000941,LOCAL_W10,5,0.05389256477355957,0.05205333232879639,0.011133330562525861
2,STRAIN_000942,LOCAL_W10,5,0.06258872747421265,0.06354284286499023,0.0049328206533907955
2,STRAIN_000951,LOCAL_W10,5,0.06444467306137085,0.0648450255393982,0.0033828126198626953
