door_accession,door_accession_key,door_assembly_number,door_version,door_prefix,genome_dir,feature_table_member,operon_member,has_operon_label_file
GCA_000092825.1,000092825.1,000092825,1,GCA,data/Segniliparus_rotundus_DSM_44985,data/Segniliparus_rotundus_DSM_44985/GCA_000092825.1_ASM9282v1_feature_table.txt,data/Segniliparus_rotundus_DSM_44985/Segniliparus_rotundus_DSM_44985_NC_014168_operon_classification_output.txt,True
GCA_000092845.1,000092845.1,000092845,1,GCA,data/Brachyspira_murdochii_DSM_12563,data/Brachyspira_murdochii_DSM_12563/GCA_000092845.1_ASM9284v1_feature_table.txt,data/Brachyspira_murdochii_DSM_12563/Brachyspira_murdochii_DSM_12563_NC_014150_operon_classification_output.txt,True
GCA_000092865.1,000092865.1,000092865,1,GCA,data/Cellulomonas_flavigena_DSM_20109,data/Cellulomonas_flavigena_DSM_20109/GCA_000092865.1_ASM9286v1_feature_table.txt,data/Cellulomonas_flavigena_DSM_20109/Cellulomonas_flavigena_DSM_20109_NC_014151_operon_classification_output.txt,True
GCA_000092885.1,000092885.1,000092885,1,GCA,data/Burkholderia_sp._CCGE1002,data/Burkholderia_sp._CCGE1002/GCA_000092885.1_ASM9288v1_feature_table.txt,data/Burkholderia_sp._CCGE1002/Burkholderia_sp._CCGE1002_NC_014118_operon_classification_output.txt,True
GCA_000092905.1,000092905.1,000092905,1,GCA,data/Kyrpidia_tusciae_DSM_2912,data/Kyrpidia_tusciae_DSM_2912/GCA_000092905.1_ASM9290v1_feature_table.txt,data/Kyrpidia_tusciae_DSM_2912/Kyrpidia_tusciae_DSM_2912_NC_014098_operon_classification_output.txt,True
GCA_000092925.1,000092925.1,000092925,1,GCA,data/Starkeya_novella_DSM_506,data/Starkeya_novella_DSM_506/GCA_000092925.1_ASM9292v1_feature_table.txt,data/Starkeya_novella_DSM_506/Starkeya_novella_DSM_506_NC_014217_operon_classification_output.txt,True
GCA_000092945.1,000092945.1,000092945,1,GCA,data/Thermincola_potens_JR,data/Thermincola_potens_JR/GCA_000092945.1_ASM9294v1_feature_table.txt,data/Thermincola_potens_JR/Thermincola_potens_JR_NC_014152_operon_classification_output.txt,True
GCA_000092965.1,000092965.1,000092965,1,GCA,data/Thermoanaerobacter_mathranii_subsp._mathranii_str._A3,data/Thermoanaerobacter_mathranii_subsp._mathranii_str._A3/GCA_000092965.1_ASM9296v1_feature_table.txt,data/Thermoanaerobacter_mathranii_subsp._mathranii_str._A3/Thermoanaerobacter_mathranii_subsp._mathranii_str._A3_NC_014209_operon_classification_output.txt,True
GCA_000092985.1,000092985.1,000092985,1,GCA,data/Nocardiopsis_dassonvillei_subsp._dassonvillei_DSM_43111,data/Nocardiopsis_dassonvillei_subsp._dassonvillei_DSM_43111/GCA_000092985.1_ASM9298v1_feature_table.txt,data/Nocardiopsis_dassonvillei_subsp._dassonvillei_DSM_43111/Nocardiopsis_dassonvillei_subsp._dassonvillei_DSM_43111_NC_014210_operon_classification_output.txt,True
GCA_000093005.1,000093005.1,000093005,1,GCA,data/Chlamydia_trachomatis_D-LC,data/Chlamydia_trachomatis_D-LC/GCA_000093005.1_ASM9300v1_feature_table.txt,data/Chlamydia_trachomatis_D-LC/Chlamydia_trachomatis_D-LC_NC_017436_operon_classification_output.txt,True
GCA_000093025.1,000093025.1,000093025,1,GCA,data/Methylotenera_versatilis_301,data/Methylotenera_versatilis_301/GCA_000093025.1_ASM9302v1_feature_table.txt,data/Methylotenera_versatilis_301/Methylotenera_versatilis_301_NC_014207_operon_classification_output.txt,True
GCA_000093065.1,000093065.1,000093065,1,GCA,data/Candidatus_Riesia_pediculicola_USDA,data/Candidatus_Riesia_pediculicola_USDA/GCA_000093065.1_ASM9306v1_feature_table.txt,data/Candidatus_Riesia_pediculicola_USDA/Candidatus_Riesia_pediculicola_USDA_NC_014109_operon_classification_output.txt,True
GCA_000093085.1,000093085.1,000093085,1,GCA,data/Bacillus_selenitireducens_MLS10,data/Bacillus_selenitireducens_MLS10/GCA_000093085.1_ASM9308v1_feature_table.txt,data/Bacillus_selenitireducens_MLS10/Bacillus_selenitireducens_MLS10_NC_014219_operon_classification_output.txt,True
GCA_000093125.2,000093125.2,000093125,2,GCA,data/Listeria_monocytogenes_08-5578,data/Listeria_monocytogenes_08-5578/GCA_000093125.2_ASM9312v2_feature_table.txt,data/Listeria_monocytogenes_08-5578/Listeria_monocytogenes_08-5578_NC_013766_operon_classification_output.txt,True
GCA_000093165.1,000093165.1,000093165,1,GCA,data/Blattabacterium_sp._(Periplaneta_americana)_str._BPLAN,data/Blattabacterium_sp._(Periplaneta_americana)_str._BPLAN/GCA_000093165.1_ASM9316v1_feature_table.txt,data/Blattabacterium_sp._(Periplaneta_americana)_str._BPLAN/Blattabacterium_sp._(Periplaneta_americana)_str._BPLAN_NC_013418_operon_classification_output.txt,True
GCA_000093185.1,000093185.1,000093185,1,GCA,data/Helicobacter_pylori_v225d,data/Helicobacter_pylori_v225d/GCA_000093185.1_ASM9318v1_feature_table.txt,data/Helicobacter_pylori_v225d/Helicobacter_pylori_v225d_NC_017355_operon_classification_output.txt,True
GCA_000143085.1,000143085.1,000143085,1,GCA,data/Nitrosococcus_watsonii_C-113,data/Nitrosococcus_watsonii_C-113/GCA_000143085.1_ASM14308v1_feature_table.txt,data/Nitrosococcus_watsonii_C-113/Nitrosococcus_watsonii_C-113_NC_014315_operon_classification_output.txt,True
GCA_000143145.1,000143145.1,000143145,1,GCA,data/Hyphomicrobium_denitrificans_ATCC_51888,data/Hyphomicrobium_denitrificans_ATCC_51888/GCA_000143145.1_ASM14314v1_feature_table.txt,data/Hyphomicrobium_denitrificans_ATCC_51888/Hyphomicrobium_denitrificans_ATCC_51888_NC_014313_operon_classification_output.txt,True
GCA_000143165.1,000143165.1,000143165,1,GCA,data/Dehalogenimonas_lykanthroporepellens_BL-DC-9,data/Dehalogenimonas_lykanthroporepellens_BL-DC-9/GCA_000143165.1_ASM14316v1_feature_table.txt,data/Dehalogenimonas_lykanthroporepellens_BL-DC-9/Dehalogenimonas_lykanthroporepellens_BL-DC-9_NC_014314_operon_classification_output.txt,True
GCA_000143205.1,000143205.1,000143205,1,GCA,data/Lactococcus_lactis_subsp._cremoris_NZ9000,data/Lactococcus_lactis_subsp._cremoris_NZ9000/GCA_000143205.1_ASM14320v1_feature_table.txt,data/Lactococcus_lactis_subsp._cremoris_NZ9000/Lactococcus_lactis_subsp._cremoris_NZ9000_NC_017949_operon_classification_output.txt,True
GCA_000143225.1,000143225.1,000143225,1,GCA,data/Herbaspirillum_seropedicae_SmR1,data/Herbaspirillum_seropedicae_SmR1/GCA_000143225.1_ASM14322v1_feature_table.txt,data/Herbaspirillum_seropedicae_SmR1/Herbaspirillum_seropedicae_SmR1_NC_014323_operon_classification_output.txt,True
GCA_000143435.1,000143435.1,000143435,1,GCA,data/Lactobacillus_salivarius_CECT_5713,data/Lactobacillus_salivarius_CECT_5713/GCA_000143435.1_ASM14343v1_feature_table.txt,data/Lactobacillus_salivarius_CECT_5713/Lactobacillus_salivarius_CECT_5713_NC_017481_operon_classification_output.txt,True
GCA_000143605.1,000143605.1,000143605,1,GCA,data/Bacillus_cereus_biovar_anthracis_str._CI,data/Bacillus_cereus_biovar_anthracis_str._CI/GCA_000143605.1_ASM14360v1_feature_table.txt,data/Bacillus_cereus_biovar_anthracis_str._CI/Bacillus_cereus_biovar_anthracis_str._CI_NC_014335_operon_classification_output.txt,True
GCA_000143685.1,000143685.1,000143685,1,GCA,data/Clostridium_ljungdahlii_DSM_13528,data/Clostridium_ljungdahlii_DSM_13528/GCA_000143685.1_ASM14368v1_feature_table.txt,data/Clostridium_ljungdahlii_DSM_13528/Clostridium_ljungdahlii_DSM_13528_NC_014328_operon_classification_output.txt,True
GCA_000143705.2,000143705.2,000143705,2,GCA,data/Corynebacterium_pseudotuberculosis_FRC41,data/Corynebacterium_pseudotuberculosis_FRC41/GCA_000143705.2_ASM14370v2_feature_table.txt,data/Corynebacterium_pseudotuberculosis_FRC41/Corynebacterium_pseudotuberculosis_FRC41_NC_014329_operon_classification_output.txt,True
GCA_000143725.1,000143725.1,000143725,1,GCA,data/Brachyspira_pilosicoli_951000,data/Brachyspira_pilosicoli_951000/GCA_000143725.1_ASM14372v1_feature_table.txt,data/Brachyspira_pilosicoli_951000/Brachyspira_pilosicoli_951000_NC_014330_operon_classification_output.txt,True
GCA_000143845.1,000143845.1,000143845,1,GCA,data/Olsenella_uli_DSM_7084,data/Olsenella_uli_DSM_7084/GCA_000143845.1_ASM14384v1_feature_table.txt,data/Olsenella_uli_DSM_7084/Olsenella_uli_DSM_7084_NC_014363_operon_classification_output.txt,True
GCA_000143885.2,000143885.2,000143885,2,GCA,data/Gordonia_sp._KTR9,data/Gordonia_sp._KTR9/GCA_000143885.2_ASM14388v2_feature_table.txt,data/Gordonia_sp._KTR9/Gordonia_sp._KTR9_NC_018581_operon_classification_output.txt,True
GCA_000143945.1,000143945.1,000143945,1,GCA,data/Mycoplasma_pneumoniae_FH,data/Mycoplasma_pneumoniae_FH/GCA_000143945.1_ASM14394v1_feature_table.txt,data/Mycoplasma_pneumoniae_FH/Mycoplasma_pneumoniae_FH_NC_017504_operon_classification_output.txt,True
GCA_000143965.1,000143965.1,000143965,1,GCA,data/Desulfarculus_baarsii_DSM_2075,data/Desulfarculus_baarsii_DSM_2075/GCA_000143965.1_ASM14396v1_feature_table.txt,data/Desulfarculus_baarsii_DSM_2075/Desulfarculus_baarsii_DSM_2075_NC_014365_operon_classification_output.txt,True
GCA_000143985.1,000143985.1,000143985,1,GCA,data/Spirochaeta_smaragdinae_DSM_11293,data/Spirochaeta_smaragdinae_DSM_11293/GCA_000143985.1_ASM14398v1_feature_table.txt,data/Spirochaeta_smaragdinae_DSM_11293/Spirochaeta_smaragdinae_DSM_11293_NC_014364_operon_classification_output.txt,True
GCA_000144405.1,000144405.1,000144405,1,GCA,data/Prevotella_melaninogenica_ATCC_25845,data/Prevotella_melaninogenica_ATCC_25845/GCA_000144405.1_ASM14440v1_feature_table.txt,data/Prevotella_melaninogenica_ATCC_25845/Prevotella_melaninogenica_ATCC_25845_NC_014370_operon_classification_output.txt,True
GCA_000144605.1,000144605.1,000144605,1,GCA,data/Brevundimonas_subvibrioides_ATCC_15264,data/Brevundimonas_subvibrioides_ATCC_15264/GCA_000144605.1_ASM14460v1_feature_table.txt,data/Brevundimonas_subvibrioides_ATCC_15264/Brevundimonas_subvibrioides_ATCC_15264_NC_014375_operon_classification_output.txt,True
GCA_000144625.1,000144625.1,000144625,1,GCA,data/Clostridium_saccharolyticum_WM1,data/Clostridium_saccharolyticum_WM1/GCA_000144625.1_ASM14462v1_feature_table.txt,data/Clostridium_saccharolyticum_WM1/Clostridium_saccharolyticum_WM1_NC_014376_operon_classification_output.txt,True
GCA_000144645.1,000144645.1,000144645,1,GCA,data/Thermosediminibacter_oceani_DSM_16646,data/Thermosediminibacter_oceani_DSM_16646/GCA_000144645.1_ASM14464v1_feature_table.txt,data/Thermosediminibacter_oceani_DSM_16646/Thermosediminibacter_oceani_DSM_16646_NC_014377_operon_classification_output.txt,True
GCA_000144675.2,000144675.2,000144675,2,GCA,data/Corynebacterium_pseudotuberculosis_C231,data/Corynebacterium_pseudotuberculosis_C231/GCA_000144675.2_ASM14467v2_feature_table.txt,data/Corynebacterium_pseudotuberculosis_C231/Corynebacterium_pseudotuberculosis_C231_NC_017301_operon_classification_output.txt,True
GCA_000144915.1,000144915.1,000144915,1,GCA,data/Acidilobus_saccharovorans_345-15,data/Acidilobus_saccharovorans_345-15/GCA_000144915.1_ASM14491v1_feature_table.txt,data/Acidilobus_saccharovorans_345-15/Acidilobus_saccharovorans_345-15_NC_014374_operon_classification_output.txt,True
GCA_000144935.3,000144935.3,000144935,3,GCA,data/Corynebacterium_pseudotuberculosis_1002,data/Corynebacterium_pseudotuberculosis_1002/GCA_000144935.3_ASM14493v3_feature_table.txt,data/Corynebacterium_pseudotuberculosis_1002/Corynebacterium_pseudotuberculosis_1002_NC_017300_operon_classification_output.txt,True
GCA_000144955.1,000144955.1,000144955,1,GCA,data/Staphylococcus_aureus_subsp._aureus_JKD6159,data/Staphylococcus_aureus_subsp._aureus_JKD6159/GCA_000144955.1_ASM14495v1_feature_table.txt,data/Staphylococcus_aureus_subsp._aureus_JKD6159/Staphylococcus_aureus_subsp._aureus_JKD6159_NC_017338_operon_classification_output.txt,True
GCA_000145035.1,000145035.1,000145035,1,GCA,data/Butyrivibrio_proteoclasticus_B316,data/Butyrivibrio_proteoclasticus_B316/GCA_000145035.1_ASM14503v1_feature_table.txt,data/Butyrivibrio_proteoclasticus_B316/Butyrivibrio_proteoclasticus_B316_NC_014387_operon_classification_output.txt,True
GCA_000145215.1,000145215.1,000145215,1,GCA,data/Caldicellulosiruptor_obsidiansis_OB47,data/Caldicellulosiruptor_obsidiansis_OB47/GCA_000145215.1_ASM14521v1_feature_table.txt,data/Caldicellulosiruptor_obsidiansis_OB47/Caldicellulosiruptor_obsidiansis_OB47_NC_014392_operon_classification_output.txt,True
GCA_000145235.1,000145235.1,000145235,1,GCA,data/Micromonospora_aurantiaca_ATCC_27029,data/Micromonospora_aurantiaca_ATCC_27029/GCA_000145235.1_ASM14523v1_feature_table.txt,data/Micromonospora_aurantiaca_ATCC_27029/Micromonospora_aurantiaca_ATCC_27029_NC_014391_operon_classification_output.txt,True
GCA_000145255.1,000145255.1,000145255,1,GCA,data/Gallionella_capsiferriformans_ES-2,data/Gallionella_capsiferriformans_ES-2/GCA_000145255.1_ASM14525v1_feature_table.txt,data/Gallionella_capsiferriformans_ES-2/Gallionella_capsiferriformans_ES-2_NC_014394_operon_classification_output.txt,True
GCA_000145275.1,000145275.1,000145275,1,GCA,data/Clostridium_cellulovorans_743B,data/Clostridium_cellulovorans_743B/GCA_000145275.1_ASM14527v1_feature_table.txt,data/Clostridium_cellulovorans_743B/Clostridium_cellulovorans_743B_NC_014393_operon_classification_output.txt,True
GCA_000145295.1,000145295.1,000145295,1,GCA,data/Methanothermobacter_marburgensis_str._Marburg,data/Methanothermobacter_marburgensis_str._Marburg/GCA_000145295.1_ASM14529v1_feature_table.txt,data/Methanothermobacter_marburgensis_str._Marburg/Methanothermobacter_marburgensis_str._Marburg_NC_014408_operon_classification_output.txt,True
GCA_000145595.1,000145595.1,000145595,1,GCA,data/Staphylococcus_aureus_subsp._aureus_str._JKD6008,data/Staphylococcus_aureus_subsp._aureus_str._JKD6008/GCA_000145595.1_ASM14559v1_feature_table.txt,data/Staphylococcus_aureus_subsp._aureus_str._JKD6008/Staphylococcus_aureus_subsp._aureus_str._JKD6008_NC_017341_operon_classification_output.txt,True
GCA_000145615.1,000145615.1,000145615,1,GCA,data/Thermoanaerobacterium_thermosaccharolyticum_DSM_571,data/Thermoanaerobacterium_thermosaccharolyticum_DSM_571/GCA_000145615.1_ASM14561v1_feature_table.txt,data/Thermoanaerobacterium_thermosaccharolyticum_DSM_571/Thermoanaerobacterium_thermosaccharolyticum_DSM_571_NC_014410_operon_classification_output.txt,True
GCA_000145705.1,000145705.1,000145705,1,GCA,data/Mycoplasma_hyorhinis_HUB-1,data/Mycoplasma_hyorhinis_HUB-1/GCA_000145705.1_ASM14570v1_feature_table.txt,data/Mycoplasma_hyorhinis_HUB-1/Mycoplasma_hyorhinis_HUB-1_NC_014448_operon_classification_output.txt,True
GCA_000145985.1,000145985.1,000145985,1,GCA,data/Ignisphaera_aggregans_DSM_17230,data/Ignisphaera_aggregans_DSM_17230/GCA_000145985.1_ASM14598v1_feature_table.txt,data/Ignisphaera_aggregans_DSM_17230/Ignisphaera_aggregans_DSM_17230_NC_014471_operon_classification_output.txt,True
GCA_000146165.2,000146165.2,000146165,2,GCA,data/Shewanella_oneidensis_MR-1,data/Shewanella_oneidensis_MR-1/GCA_000146165.2_ASM14616v2_feature_table.txt,data/Shewanella_oneidensis_MR-1/Shewanella_oneidensis_MR-1_NC_004347_operon_classification_output.txt,True
GCA_000146185.1,000146185.1,000146185,1,GCA,data/Eubacterium_eligens_ATCC_27750,data/Eubacterium_eligens_ATCC_27750/GCA_000146185.1_ASM14618v1_feature_table.txt,data/Eubacterium_eligens_ATCC_27750/Eubacterium_eligens_ATCC_27750_NC_012778_operon_classification_output.txt,True
GCA_000146305.1,000146305.1,000146305,1,GCA,data/Edwardsiella_tarda_FL6-60,data/Edwardsiella_tarda_FL6-60/GCA_000146305.1_ASM14630v1_feature_table.txt,data/Edwardsiella_tarda_FL6-60/Edwardsiella_tarda_FL6-60_NC_017309_operon_classification_output.txt,True
GCA_000146505.1,000146505.1,000146505,1,GCA,data/Fibrobacter_succinogenes_subsp._succinogenes_S85,data/Fibrobacter_succinogenes_subsp._succinogenes_S85/GCA_000146505.1_ASM14650v1_feature_table.txt,data/Fibrobacter_succinogenes_subsp._succinogenes_S85/Fibrobacter_succinogenes_subsp._succinogenes_S85_NC_017448_operon_classification_output.txt,True
GCA_000146565.1,000146565.1,000146565,1,GCA,data/Bacillus_subtilis_subsp._spizizenii_str._W23,data/Bacillus_subtilis_subsp._spizizenii_str._W23/GCA_000146565.1_ASM14656v1_feature_table.txt,data/Bacillus_subtilis_subsp._spizizenii_str._W23/Bacillus_subtilis_subsp._spizizenii_str._W23_NC_014479_operon_classification_output.txt,True
GCA_000146875.2,000146875.2,000146875,2,GCA,data/Paenibacillus_polymyxa_E681,data/Paenibacillus_polymyxa_E681/GCA_000146875.2_ASM14687v2_feature_table.txt,data/Paenibacillus_polymyxa_E681/Paenibacillus_polymyxa_E681_NC_014483_operon_classification_output.txt,True
GCA_000146975.1,000146975.1,000146975,1,GCA,data/Streptococcus_pneumoniae_AP200,data/Streptococcus_pneumoniae_AP200/GCA_000146975.1_ASM14697v1_feature_table.txt,data/Streptococcus_pneumoniae_AP200/Streptococcus_pneumoniae_AP200_NC_014494_operon_classification_output.txt,True
GCA_000147015.1,000147015.1,000147015,1,GCA,data/Candidatus_Zinderia_insecticola_CARI,data/Candidatus_Zinderia_insecticola_CARI/GCA_000147015.1_ASM14701v1_feature_table.txt,data/Candidatus_Zinderia_insecticola_CARI/Candidatus_Zinderia_insecticola_CARI_NC_014497_operon_classification_output.txt,True
GCA_000147035.1,000147035.1,000147035,1,GCA,data/Candidatus_Sulcia_muelleri_CARI,data/Candidatus_Sulcia_muelleri_CARI/GCA_000147035.1_ASM14703v1_feature_table.txt,data/Candidatus_Sulcia_muelleri_CARI/Candidatus_Sulcia_muelleri_CARI_NC_014499_operon_classification_output.txt,True
GCA_000147055.1,000147055.1,000147055,1,GCA,data/Dickeya_dadantii_3937,data/Dickeya_dadantii_3937/GCA_000147055.1_ASM14705v1_feature_table.txt,data/Dickeya_dadantii_3937/Dickeya_dadantii_3937_NC_014500_operon_classification_output.txt,True
GCA_000147075.1,000147075.1,000147075,1,GCA,data/Spirochaeta_thermophila_DSM_6192,data/Spirochaeta_thermophila_DSM_6192/GCA_000147075.1_ASM14707v1_feature_table.txt,data/Spirochaeta_thermophila_DSM_6192/Spirochaeta_thermophila_DSM_6192_NC_014484_operon_classification_output.txt,True
GCA_000147095.1,000147095.1,000147095,1,GCA,data/Streptococcus_pneumoniae_670-6B,data/Streptococcus_pneumoniae_670-6B/GCA_000147095.1_ASM14709v1_feature_table.txt,data/Streptococcus_pneumoniae_670-6B/Streptococcus_pneumoniae_670-6B_NC_014498_operon_classification_output.txt,True
GCA_000147335.1,000147335.1,000147335,1,GCA,data/Cyanothece_sp._PCC_7822,data/Cyanothece_sp._PCC_7822/GCA_000147335.1_ASM14733v1_feature_table.txt,data/Cyanothece_sp._PCC_7822/Cyanothece_sp._PCC_7822_NC_014501_operon_classification_output.txt,True
GCA_000147355.1,000147355.1,000147355,1,GCA,data/Sulfurimonas_autotrophica_DSM_16294,data/Sulfurimonas_autotrophica_DSM_16294/GCA_000147355.1_ASM14735v1_feature_table.txt,data/Sulfurimonas_autotrophica_DSM_16294/Sulfurimonas_autotrophica_DSM_16294_NC_014506_operon_classification_output.txt,True
GCA_000147695.3,000147695.3,000147695,3,GCA,data/Thermoanaerobacter_wiegelii_Rt8.B1,data/Thermoanaerobacter_wiegelii_Rt8.B1/GCA_000147695.3_ASM14769v3_feature_table.txt,data/Thermoanaerobacter_wiegelii_Rt8.B1/Thermoanaerobacter_wiegelii_Rt8.B1_NC_015958_operon_classification_output.txt,True
GCA_000147715.3,000147715.3,000147715,3,GCA,data/Mesotoga_prima_MesG1.Ag.4.2,data/Mesotoga_prima_MesG1.Ag.4.2/GCA_000147715.3_ASM14771v3_feature_table.txt,data/Mesotoga_prima_MesG1.Ag.4.2/Mesotoga_prima_MesG1.Ag.4.2_NC_017934_operon_classification_output.txt,True
GCA_000147735.3,000147735.3,000147735,3,GCA,data/Shewanella_baltica_BA175,data/Shewanella_baltica_BA175/GCA_000147735.3_ASM14773v3_feature_table.txt,data/Shewanella_baltica_BA175/Shewanella_baltica_BA175_NC_017571_operon_classification_output.txt,True
GCA_000147775.3,000147775.3,000147775,3,GCA,data/Sinorhizobium_meliloti_BL225C,data/Sinorhizobium_meliloti_BL225C/GCA_000147775.3_ASM14777v3_feature_table.txt,data/Sinorhizobium_meliloti_BL225C/Sinorhizobium_meliloti_BL225C_NC_017322_operon_classification_output.txt,True
GCA_000147795.3,000147795.3,000147795,3,GCA,data/Sinorhizobium_meliloti_AK83,data/Sinorhizobium_meliloti_AK83/GCA_000147795.3_ASM14779v3_feature_table.txt,data/Sinorhizobium_meliloti_AK83/Sinorhizobium_meliloti_AK83_NC_015590_operon_classification_output.txt,True
GCA_000147815.3,000147815.3,000147815,3,GCA,data/Streptomyces_violaceusniger_Tu_4113,data/Streptomyces_violaceusniger_Tu_4113/GCA_000147815.3_ASM14781v3_feature_table.txt,data/Streptomyces_violaceusniger_Tu_4113/Streptomyces_violaceusniger_Tu_4113_NC_015957_operon_classification_output.txt,True
